year,province,cause,weather,deaths,seriousInjuries,minorInjuries,totalInjuries,latitude,longitude
2025,"นครศรีธรรมราช","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,8.606320945,99.92584596
2025,"เลย","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",1,0,0,0,16.94251582,101.9258644
2025,"ชัยภูมิ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,15.75252038,102.0239905
2025,"นครศรีธรรมราช","เปลี่ยนช่องทางกะทันหัน","แจ่มใส",0,1,2,3,8.369227,99.809642
2025,"สุโขทัย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,17.12519343,99.85068887
2025,"สุรินทร์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.88123103,103.6269817
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,14.76971302,102.1623673
2025,"พังงา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,8.32348037,98.4177209
2025,"ตาก","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,16.49694985,98.70086476
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,2,2,13.54486707,100.9894744
2025,"ตาก","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,16.69655275,98.60012099
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,16.16975761,100.8728291
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.11951822,104.0236978
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.65275925,99.05283781
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,12.64094052,100.9478641
2025,"อุดรธานี","หลับใน","แจ่มใส",0,0,1,1,17.39221871,103.0804175
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,13.84100954,100.5732272
2025,"บุรีรัมย์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,15.11071502,102.8381764
2025,"ประจวบคีรีขันธ์","อุปกรณ์ยานพาหนะบกพร่อง","แจ่มใส",0,0,0,0,12.62463922,99.85830591
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,7.580140348,99.79389176
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.87963398,100.683905
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,8.453125538,99.87166611
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,8.572403539,99.27392552
2025,"กระบี่","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,1,0,1,8.105562375,98.95157135
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,13.65808977,100.6928153
2025,"ชลบุรี","ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด","แจ่มใส",0,0,0,0,12.94986469,100.9373537
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.52107106,100.6572877
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.77796487,100.687062
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,7.520265446,99.71093444
2025,"ภูเก็ต","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,1,2,7.789535953,98.33028937
2025,"สมุทรสาคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.5619799,100.2758519
2025,"ระนอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,9.868233418,98.62486705
2025,"เลย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.48638154,101.6110951
2025,"กาฬสินธุ์","หลับใน","แจ่มใส",0,0,1,1,16.43576639,103.5326028
2025,"สมุทรปราการ","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,4,4,13.59530227,100.8034754
2025,"แพร่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,5,5,18.1900286,100.1876642
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,1,1,13.78726249,100.3675563
2025,"มหาสารคาม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,16.2771673,102.963772
2025,"เชียงใหม่","ทางโค้งอันตราย","แจ่มใส",0,0,4,4,17.902213,98.774882
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.78015309,100.4348177
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.4917559,100.9546781
2025,"พัทลุง","ถนนลื่น","ฝนตก",0,0,1,1,7.236577527,100.1811308
2025,"มุกดาหาร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","ฝนตก",1,0,0,0,16.59968143,104.430399
2025,"ร้อยเอ็ด","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.87640918,103.7085705
2025,"ศรีสะเกษ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.01300761,104.2401255
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.62796482,100.9090121
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.6782009,100.6992339
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,9.002899028,99.19180194
2025,"สุพรรณบุรี","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,0,0,14.5112035,99.91612136
2025,"ปราจีนบุรี","ฝ่าฝืนสัญญาณไฟ/เครื่องหมายจราจร","แจ่มใส",0,0,0,0,13.88373378,101.1593185
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.86577549,102.0711516
2025,"ปัตตานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,6.804804781,101.1338671
2025,"สระบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,14.75733689,100.9076997
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,13.7863933,100.4643005
2025,"สุโขทัย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.02007661,99.90099773
2025,"สระบุรี","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,0,0,14.3390538,100.8587191
2025,"กรุงเทพมหานคร","มีกองวัสดุ/สิ่งกีดขวาง","แจ่มใส",0,0,0,0,13.73173012,100.711859
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.6900442,100.6994136
2025,"อุตรดิตถ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.68186778,100.144718
2025,"ชัยภูมิ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.90295622,102.1208379
2025,"อุตรดิตถ์","หลับใน","แจ่มใส",0,0,1,1,17.69065853,100.2811849
2025,"พะเยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,19.06961906,99.92735538
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,8.140765204,99.76704614
2025,"เชียงราย","เมาสุรา","ฝนตก",0,1,0,1,20.12864458,99.86532084
2025,"สุพรรณบุรี","หลับใน","แจ่มใส",0,0,1,1,14.78520707,100.0883339
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,16.7525104,101.2043367
2025,"ขอนแก่น","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,16.44940305,102.6903072
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,6,6,14.33619391,100.2010032
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.73072177,100.7209155
2025,"สุพรรณบุรี","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,14.49064338,100.131581
2025,"กระบี่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",2,0,0,0,8.10544711,98.95453602
2025,"กำแพงเพชร","หลับใน","แจ่มใส",0,0,1,1,16.25272546,99.68922123
2025,"เพชรบุรี","หลับใน","แจ่มใส",0,0,0,0,13.19284453,99.83197089
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.84017904,100.6721503
2025,"สมุทรปราการ","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",1,0,0,0,13.61546235,100.7496799
2025,"ลำพูน","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,18.5869603,99.0422346
2025,"เพชรบุรี","หลับใน","แจ่มใส",0,1,0,1,12.98249561,99.89889219
2025,"นครศรีธรรมราช","สูญเสียการควบคุม","แจ่มใส",0,0,1,1,8.152374047,99.74027531
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,3,4,12.83976788,100.9582199
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.69312057,100.4076563
2025,"สมุทรปราการ","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,13.619605,100.9220302
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.78049304,100.4346728
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.80042817,100.1220147
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.56503085,100.9465282
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.97499166,102.0518973
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.43958773,101.0463412
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.9747183,102.0519269
2025,"นราธิวาส","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,6.414634926,101.7006607
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.76169776,101.2861964
2025,"พิษณุโลก","ไม่ให้สัญญาณชะลอ/เลี้ยว","แจ่มใส",0,0,1,1,16.73427793,100.2389239
2025,"ลพบุรี","หลับใน","แจ่มใส",0,0,1,1,14.86123703,101.0440084
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,0,0,13.78684395,100.3699484
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,13.78362423,100.4556142
2025,"กรุงเทพมหานคร","สูญเสียการควบคุม","แจ่มใส",0,0,1,1,13.79136346,100.3943633
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.70611738,100.4063187
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,12.95159122,100.9638619
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.64265048,100.4103693
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,7.628846255,99.92109016
2025,"สุพรรณบุรี","อุปกรณ์ยานพาหนะบกพร่อง","แจ่มใส",0,0,1,1,14.40496759,100.1583007
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,9.124936344,99.27835296
2025,"สุโขทัย","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,17.01063302,99.78741288
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,13.68394,100.542423
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.73086247,100.7182011
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.74444614,100.7025343
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.7318161,100.7090454
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,14.99039691,101.9745918
2025,"ระนอง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,9.948393862,98.63396108
2025,"ชุมพร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,10.59516435,99.13480863
2025,"นราธิวาส","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,6.258069814,102.0465665
2025,"สมุทรสาคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.58107356,100.3152622
2025,"สุรินทร์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.90971336,103.5280914
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,12.94608352,100.9267724
2025,"สมุทรสงคราม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.41901027,99.96345413
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,7,7,18.76250578,98.97289306
2025,"ชุมพร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,9.730300887,99.12669684
2025,"อำนาจเจริญ","หลับใน","แจ่มใส",0,0,1,1,15.93419695,104.9712458
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.16034924,100.988844
2025,"กำแพงเพชร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,16.46133749,99.53874931
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.78179284,101.5235129
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,1,1,18.81452556,99.01129022
2025,"สตูล","หลับใน","แจ่มใส",0,0,0,0,6.877727685,99.83528674
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,14.79036451,102.0445803
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",2,0,0,0,9.688405053,99.10758176
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.76412482,99.0276745
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.76258426,100.4068972
2025,"สุรินทร์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,4,0,4,14.804885,103.353509
2025,"มุกดาหาร","หลับใน","แจ่มใส",0,0,1,1,16.59252544,104.7197353
2025,"ตรัง","มีกองวัสดุ/สิ่งกีดขวาง","ฝนตก",0,0,1,1,7.382322146,99.67131608
2025,"กรุงเทพมหานคร","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,13.78416346,100.3954831
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.74555767,99.05067846
2025,"นครราชสีมา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.78198735,101.9554237
2025,"สระบุรี","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,1,1,14.53683737,100.9491608
2025,"กรุงเทพมหานคร","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,0,0,13.7810961,100.4471827
2025,"มหาสารคาม","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,16.05393824,103.0047736
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.72975511,100.7572111
2025,"อุทัยธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,3,3,15.38420871,99.77936906
2025,"ปัตตานี","หลับใน","แจ่มใส",0,0,1,1,6.814758815,101.087772
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,7.36896676,100.1210314
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.7848147,100.3888983
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,17.12481663,104.1293286
2025,"สุพรรณบุรี","ระบบห้ามล้อขัดข้อง/ระบบเบรกชำรุด","แจ่มใส",0,0,1,1,14.6459437,100.1463394
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,12.84096169,100.9660453
2025,"สกลนคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.08917316,104.1792673
2025,"นครราชสีมา","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,14.99321292,102.0993161
2025,"ประจวบคีรีขันธ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,12.51841453,99.88227591
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.66560828,100.6451985
2025,"สงขลา","ถนนลื่น","ฝนตก",0,0,5,5,6.712851839,100.7284795
2025,"นครราชสีมา","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,14.72647455,101.5004162
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,1,0,1,13.52291912,101.022782
2025,"บึงกาฬ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",2,0,2,2,18.0854013,103.4771428
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.75597477,100.6990984
2025,"ลพบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,2,2,14.92629774,100.8998792
2025,"นครศรีธรรมราช","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,8.166830286,99.65477362
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.2719468,101.251882
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,12.73479257,101.2080285
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.92112896,98.99318665
2025,"สุโขทัย","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,17.02333635,99.82171834
2025,"นครราชสีมา","หลับใน","แจ่มใส",0,8,3,11,14.71622079,101.4909643
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.7410174,100.6443934
2025,"สงขลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,7.039749495,100.4608981
2025,"พังงา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,1,1,8.678220943,98.25281455
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.77794403,100.6870727
2025,"สุพรรณบุรี","หลับใน","แจ่มใส",0,0,1,1,14.1699943,99.96071283
2025,"แพร่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,18.33250757,100.3139815
2025,"เชียงใหม่","เมาสุรา","แจ่มใส",0,0,1,1,18.749858,99.024032
2025,"ชัยนาท","สูญเสียการควบคุม","แจ่มใส",0,0,0,0,15.16044881,100.2472158
2025,"ชัยนาท","สูญเสียการควบคุม","แจ่มใส",0,0,0,0,15.19170774,100.2260333
2025,"เลย","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,17.8844052,101.6544248
2025,"พะเยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,19.3748204,100.127508
2025,"พังงา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,8.323626181,98.41557963
2025,"นครราชสีมา","หลับใน","แจ่มใส",0,0,0,0,14.96627367,101.8468384
2025,"เพชรบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,2,2,12.81456983,99.94183357
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,18.81906757,99.01162416
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.91188226,100.7009009
2025,"ร้อยเอ็ด","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,1,1,16.29188115,103.7901767
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.69316543,100.4076583
2025,"พัทลุง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,1,1,7.243632588,100.1816739
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,13.8131093,100.6772505
2025,"เชียงใหม่","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,18.24151107,98.6046342
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.73262861,100.7878958
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,2,2,7.496773557,99.55934784
2025,"ระนอง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,10.03641201,98.6604774
2025,"ตรัง","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,2,2,7.622655034,99.66709117
2025,"สุราษฎร์ธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,8.937801993,98.98100406
2025,"พิจิตร","ถนนชำรุด","แจ่มใส",0,0,2,2,16.28712537,100.5939295
2025,"ชุมพร","หลับใน","แจ่มใส",0,0,0,0,9.973570309,99.0683942
2025,"เพชรบูรณ์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.00436567,101.3534206
2025,"กาญจนบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,14.90100768,98.6727418
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,13.34550924,101.0258451
2025,"นครราชสีมา","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,5,5,14.87967336,101.8544832
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.36094908,101.0377642
2025,"อุทัยธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,15.37986305,100.0204715
2025,"ฉะเชิงเทรา","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,13.73008992,101.0321201
2025,"นครสวรรค์","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,15.12114932,100.395235
2025,"ลำปาง","ทางโค้งอันตราย","แจ่มใส",0,0,0,0,18.43686867,99.77120027
2025,"นครศรีธรรมราช","สูญเสียการควบคุม","ฝนตก",1,0,1,1,8.211479249,99.8666977
2025,"สุราษฎร์ธานี","เมาสุรา","แจ่มใส",0,0,0,0,8.830334012,99.1643545
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,13.678696,100.539712
2025,"พะเยา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,19.18294045,99.92598368
2025,"สุพรรณบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,14.63872674,99.98437956
2025,"อุบลราชธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,15.26333105,104.8332464
2025,"ยะลา","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,6.520115816,101.1760676
2025,"สุโขทัย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,17.36153282,99.98871535
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,0,0,0,13.671498,100.538741
2025,"นครราชสีมา","หลับใน","แจ่มใส",0,0,0,0,14.98976182,101.9169997
2025,"นครพนม","หลับใน","แจ่มใส",0,0,0,0,17.00475644,104.7230627
2025,"ระยอง","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,1,1,12.74250901,101.0909316
2025,"ปทุมธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.92801578,100.707019
2025,"เลย","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.33152961,101.6785178
2025,"อุตรดิตถ์","ยางเสื่อมสภาพ/ยางแตก","แจ่มใส",0,0,0,0,17.51247924,100.2235765
2025,"สมุทรปราการ","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.63602328,100.8969046
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","ฝนตก",0,0,0,0,13.66971907,100.4520307
2025,"อุดรธานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,17.36301022,103.090677
2025,"สุพรรณบุรี","โรคประจำตัว","ฝนตก",1,0,0,0,14.49775019,100.1317446
2025,"สระบุรี","ไม่คุ้นเคยเส้นทาง/ขับรถไม่ชำนาญ","แจ่มใส",0,0,0,0,14.32888011,100.8461538
2025,"มหาสารคาม","หลับใน","แจ่มใส",0,0,1,1,16.08391356,103.1633203
2025,"เชียงราย","คน/รถ/สัตว์ตัดหน้ากระชั้นชิด","แจ่มใส",0,0,2,2,19.80080896,99.90121767
2025,"ชลบุรี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,13.4206787,100.9965272
2025,"ขอนแก่น","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",1,2,0,2,16.66500804,102.8032325
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,13.66999011,100.6992419
2025,"กรุงเทพมหานคร","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,2,2,13.65316171,100.425109
2025,"เลย","ขับรถย้อนศร","แจ่มใส",1,0,0,0,16.8506675,101.9347492
2025,"แม่ฮ่องสอน","ถนนลื่น","แจ่มใส",0,0,0,0,19.462986,98.29929516
2025,"ปัตตานี","ขับรถเร็วเกินอัตรากำหนด","แจ่มใส",0,0,0,0,6.662100653,101.2355737
